bid1,dam1,bid2,dam2,bvtt,choice,id,vtt
50.0,80.0,60.0,10.0,0.14285714285714285,2,2224.0,2.7147249073087814
10.0,90.0,30.0,10.0,0.25,2,2224.0,2.7147249073087814
90.0,40.0,120.0,20.0,1.5,2,2224.0,2.7147249073087814
10.0,50.0,90.0,40.0,8.0,1,2224.0,2.7147249073087814
40.0,40.0,120.0,10.0,2.6666666666666665,2,2224.0,2.7147249073087814
40.0,50.0,60.0,20.0,0.6666666666666666,2,2224.0,2.7147249073087814
10.0,70.0,40.0,60.0,3.0,1,2224.0,2.7147249073087814
50.0,40.0,100.0,30.0,5.0,1,2224.0,2.7147249073087814
30.0,80.0,70.0,40.0,1.0,2,2224.0,2.7147249073087814
10.0,80.0,80.0,30.0,1.4,2,2225.0,2.2663983679985282
10.0,90.0,80.0,20.0,1.0,2,2225.0,2.2663983679985282
70.0,40.0,90.0,20.0,1.0,2,2225.0,2.2663983679985282
60.0,90.0,90.0,50.0,0.75,2,2225.0,2.2663983679985282
40.0,50.0,70.0,10.0,0.75,2,2225.0,2.2663983679985282
30.0,80.0,80.0,10.0,0.7142857142857143,2,2225.0,2.2663983679985282
10.0,90.0,60.0,30.0,0.8333333333333334,2,2225.0,2.2663983679985282
80.0,80.0,100.0,20.0,0.3333333333333333,2,2225.0,2.2663983679985282
10.0,20.0,80.0,10.0,7.0,1,2225.0,2.2663983679985282
30.0,90.0,100.0,60.0,2.3333333333333335,2,2225.0,2.2663983679985282
30.0,90.0,70.0,10.0,0.5,2,2226.0,0.07993689360185541
30.0,90.0,100.0,30.0,1.1666666666666667,1,2226.0,0.07993689360185541
100.0,60.0,120.0,20.0,0.5,1,2226.0,0.07993689360185541
80.0,80.0,100.0,40.0,0.5,1,2226.0,0.07993689360185541
30.0,60.0,80.0,50.0,5.0,1,2226.0,0.07993689360185541
60.0,80.0,70.0,60.0,0.5,1,2226.0,0.07993689360185541
60.0,40.0,100.0,20.0,2.0,1,2226.0,0.07993689360185541
50.0,60.0,90.0,20.0,1.0,1,2226.0,0.07993689360185541
70.0,80.0,80.0,50.0,0.3333333333333333,2,2226.0,0.07993689360185541
80.0,90.0,90.0,20.0,0.14285714285714285,2,2226.0,0.07993689360185541
60.0,80.0,80.0,40.0,0.5,2,2227.0,2.693641066057401
80.0,70.0,120.0,20.0,0.8,2,2227.0,2.693641066057401
50.0,60.0,100.0,10.0,1.0,2,2227.0,2.693641066057401
60.0,50.0,100.0,30.0,2.0,2,2227.0,2.693641066057401
70.0,80.0,100.0,30.0,0.6,2,2227.0,2.693641066057401
70.0,30.0,120.0,20.0,5.0,1,2227.0,2.693641066057401
10.0,90.0,90.0,60.0,2.6666666666666665,1,2227.0,2.693641066057401
40.0,50.0,80.0,30.0,2.0,2,2227.0,2.693641066057401
10.0,80.0,80.0,50.0,2.3333333333333335,2,2227.0,2.693641066057401
40.0,90.0,100.0,50.0,1.5,2,2227.0,2.693641066057401
70.0,80.0,100.0,60.0,1.5,2,2228.0,1.405772994526209
60.0,80.0,90.0,60.0,1.5,2,2228.0,1.405772994526209
40.0,20.0,90.0,10.0,5.0,1,2228.0,1.405772994526209
50.0,90.0,90.0,80.0,4.0,1,2228.0,1.405772994526209
10.0,80.0,100.0,40.0,2.25,1,2228.0,1.405772994526209
10.0,60.0,30.0,50.0,2.0,2,2228.0,1.405772994526209
30.0,50.0,70.0,20.0,1.3333333333333333,1,2228.0,1.405772994526209
60.0,30.0,80.0,10.0,1.0,2,2228.0,1.405772994526209
40.0,30.0,100.0,10.0,3.0,1,2228.0,1.405772994526209
40.0,70.0,80.0,60.0,4.0,1,2228.0,1.405772994526209
50.0,80.0,100.0,50.0,1.6666666666666667,1,2229.0,0.4979400441773756
40.0,60.0,120.0,20.0,2.0,1,2229.0,0.4979400441773756
40.0,50.0,60.0,40.0,2.0,1,2229.0,0.4979400441773756
10.0,40.0,100.0,20.0,4.5,1,2229.0,0.4979400441773756
10.0,80.0,120.0,60.0,5.5,1,2229.0,0.4979400441773756
70.0,70.0,120.0,50.0,2.5,1,2229.0,0.4979400441773756
60.0,90.0,80.0,80.0,2.0,1,2229.0,0.4979400441773756
50.0,90.0,100.0,70.0,2.5,1,2229.0,0.4979400441773756
30.0,80.0,50.0,30.0,0.4,2,2229.0,0.4979400441773756
60.0,90.0,100.0,70.0,2.0,1,2229.0,0.4979400441773756
90.0,80.0,120.0,10.0,0.42857142857142855,2,2230.0,3.161935830905167
10.0,60.0,50.0,10.0,0.8,2,2230.0,3.161935830905167
30.0,50.0,70.0,20.0,1.3333333333333333,2,2230.0,3.161935830905167
10.0,90.0,70.0,50.0,1.5,2,2230.0,3.161935830905167
100.0,90.0,120.0,70.0,1.0,2,2230.0,3.161935830905167
50.0,70.0,60.0,50.0,0.5,2,2230.0,3.161935830905167
10.0,90.0,60.0,80.0,5.0,2,2230.0,3.161935830905167
80.0,20.0,120.0,10.0,4.0,2,2230.0,3.161935830905167
50.0,70.0,90.0,40.0,1.3333333333333333,2,2230.0,3.161935830905167
90.0,60.0,100.0,50.0,1.0,2,2230.0,3.161935830905167
60.0,90.0,80.0,80.0,2.0,1,2231.0,1.9416400114444665
70.0,70.0,100.0,30.0,0.75,2,2231.0,1.9416400114444665
50.0,60.0,60.0,50.0,1.0,2,2231.0,1.9416400114444665
30.0,50.0,90.0,20.0,2.0,2,2231.0,1.9416400114444665
40.0,90.0,90.0,60.0,1.6666666666666667,2,2231.0,1.9416400114444665
30.0,30.0,70.0,20.0,4.0,1,2231.0,1.9416400114444665
30.0,80.0,100.0,70.0,7.0,1,2231.0,1.9416400114444665
40.0,80.0,50.0,30.0,0.2,2,2231.0,1.9416400114444665
30.0,90.0,90.0,40.0,1.2,2,2231.0,1.9416400114444665
40.0,30.0,50.0,10.0,0.5,1,2231.0,1.9416400114444665
60.0,70.0,100.0,30.0,1.0,2,2232.0,2.311932252933605
50.0,90.0,60.0,50.0,0.25,2,2232.0,2.311932252933605
80.0,70.0,90.0,20.0,0.2,2,2232.0,2.311932252933605
10.0,70.0,80.0,20.0,1.4,2,2232.0,2.311932252933605
90.0,50.0,100.0,40.0,1.0,2,2232.0,2.311932252933605
80.0,40.0,120.0,10.0,1.3333333333333333,2,2232.0,2.311932252933605
90.0,70.0,100.0,40.0,0.3333333333333333,2,2232.0,2.311932252933605
30.0,80.0,50.0,10.0,0.2857142857142857,2,2232.0,2.311932252933605
30.0,70.0,50.0,20.0,0.4,1,2232.0,2.311932252933605
60.0,70.0,70.0,40.0,0.3333333333333333,2,2232.0,2.311932252933605
70.0,80.0,120.0,20.0,0.8333333333333334,2,2233.0,1.8264602789848234
80.0,20.0,120.0,10.0,4.0,1,2233.0,1.8264602789848234
10.0,80.0,80.0,60.0,3.5,1,2233.0,1.8264602789848234
60.0,60.0,70.0,50.0,1.0,2,2233.0,1.8264602789848234
40.0,50.0,100.0,20.0,2.0,1,2233.0,1.8264602789848234
50.0,80.0,120.0,20.0,1.1666666666666667,2,2233.0,1.8264602789848234
70.0,90.0,120.0,70.0,2.5,1,2233.0,1.8264602789848234
30.0,90.0,120.0,20.0,1.2857142857142858,2,2233.0,1.8264602789848234
30.0,80.0,90.0,20.0,1.0,2,2233.0,1.8264602789848234
70.0,50.0,80.0,10.0,0.25,2,2233.0,1.8264602789848234
40.0,70.0,90.0,10.0,0.8333333333333334,2,2234.0,1.9244506490804527
40.0,70.0,100.0,40.0,2.0,1,2234.0,1.9244506490804527
80.0,90.0,100.0,30.0,0.3333333333333333,2,2234.0,1.9244506490804527
50.0,70.0,100.0,10.0,0.8333333333333334,2,2234.0,1.9244506490804527
60.0,70.0,120.0,30.0,1.5,1,2234.0,1.9244506490804527
30.0,50.0,50.0,10.0,0.5,2,2234.0,1.9244506490804527
30.0,80.0,40.0,50.0,0.3333333333333333,2,2234.0,1.9244506490804527
30.0,70.0,40.0,40.0,0.3333333333333333,2,2234.0,1.9244506490804527
90.0,30.0,100.0,10.0,0.5,2,2234.0,1.9244506490804527
60.0,30.0,80.0,10.0,1.0,2,2234.0,1.9244506490804527
50.0,50.0,120.0,20.0,2.3333333333333335,1,2235.0,0.17232664389303243
50.0,70.0,120.0,40.0,2.3333333333333335,1,2235.0,0.17232664389303243
40.0,60.0,120.0,30.0,2.6666666666666665,1,2235.0,0.17232664389303243
80.0,70.0,120.0,60.0,4.0,1,2235.0,0.17232664389303243
80.0,80.0,90.0,40.0,0.25,1,2235.0,0.17232664389303243
60.0,90.0,120.0,30.0,1.0,1,2235.0,0.17232664389303243
70.0,90.0,100.0,10.0,0.375,1,2235.0,0.17232664389303243
80.0,60.0,100.0,20.0,0.5,2,2235.0,0.17232664389303243
70.0,80.0,100.0,70.0,3.0,1,2235.0,0.17232664389303243
40.0,90.0,70.0,50.0,0.75,1,2235.0,0.17232664389303243
50.0,60.0,60.0,10.0,0.2,2,2236.0,2.708837821555219
90.0,70.0,100.0,20.0,0.2,2,2236.0,2.708837821555219
50.0,80.0,70.0,50.0,0.6666666666666666,2,2236.0,2.708837821555219
50.0,80.0,100.0,40.0,1.25,2,2236.0,2.708837821555219
50.0,40.0,90.0,30.0,4.0,1,2236.0,2.708837821555219
10.0,50.0,50.0,20.0,1.3333333333333333,2,2236.0,2.708837821555219
50.0,90.0,100.0,50.0,1.25,2,2236.0,2.708837821555219
60.0,30.0,120.0,10.0,3.0,1,2236.0,2.708837821555219
10.0,90.0,30.0,70.0,1.0,2,2236.0,2.708837821555219
50.0,80.0,90.0,70.0,4.0,1,2236.0,2.708837821555219
80.0,70.0,90.0,10.0,0.16666666666666666,1,2237.0,1.2316760907909439
50.0,90.0,80.0,80.0,3.0,1,2237.0,1.2316760907909439
60.0,70.0,80.0,60.0,2.0,1,2237.0,1.2316760907909439
10.0,90.0,90.0,40.0,1.6,2,2237.0,1.2316760907909439
10.0,70.0,50.0,50.0,2.0,1,2237.0,1.2316760907909439
60.0,70.0,120.0,60.0,6.0,1,2237.0,1.2316760907909439
40.0,80.0,60.0,20.0,0.3333333333333333,1,2237.0,1.2316760907909439
40.0,70.0,70.0,60.0,3.0,1,2237.0,1.2316760907909439
50.0,80.0,120.0,70.0,7.0,1,2237.0,1.2316760907909439
30.0,80.0,60.0,10.0,0.42857142857142855,2,2237.0,1.2316760907909439
70.0,60.0,120.0,10.0,1.0,1,2238.0,1.9753233757370294
40.0,80.0,120.0,30.0,1.6,2,2238.0,1.9753233757370294
90.0,20.0,100.0,10.0,1.0,2,2238.0,1.9753233757370294
50.0,80.0,90.0,60.0,2.0,2,2238.0,1.9753233757370294
40.0,70.0,70.0,40.0,1.0,2,2238.0,1.9753233757370294
40.0,80.0,60.0,30.0,0.4,2,2238.0,1.9753233757370294
50.0,80.0,100.0,50.0,1.6666666666666667,2,2238.0,1.9753233757370294
90.0,90.0,100.0,40.0,0.2,1,2238.0,1.9753233757370294
50.0,40.0,70.0,30.0,2.0,1,2238.0,1.9753233757370294
40.0,80.0,90.0,40.0,1.25,1,2238.0,1.9753233757370294
70.0,90.0,80.0,70.0,0.5,2,2239.0,1.8768256188790418
50.0,80.0,120.0,20.0,1.1666666666666667,2,2239.0,1.8768256188790418
50.0,60.0,100.0,40.0,2.5,1,2239.0,1.8768256188790418
10.0,90.0,30.0,70.0,1.0,2,2239.0,1.8768256188790418
90.0,80.0,120.0,20.0,0.5,2,2239.0,1.8768256188790418
40.0,50.0,60.0,40.0,2.0,2,2239.0,1.8768256188790418
10.0,80.0,50.0,10.0,0.5714285714285714,2,2239.0,1.8768256188790418
100.0,50.0,120.0,20.0,0.6666666666666666,2,2239.0,1.8768256188790418
10.0,40.0,120.0,20.0,5.5,1,2239.0,1.8768256188790418
10.0,90.0,90.0,10.0,1.0,2,2239.0,1.8768256188790418
50.0,60.0,90.0,40.0,2.0,1,2240.0,1.0017415840979111
60.0,90.0,120.0,20.0,0.8571428571428571,2,2240.0,1.0017415840979111
10.0,50.0,70.0,40.0,6.0,1,2240.0,1.0017415840979111
60.0,60.0,120.0,40.0,3.0,1,2240.0,1.0017415840979111
30.0,90.0,70.0,30.0,0.6666666666666666,2,2240.0,1.0017415840979111
30.0,80.0,60.0,70.0,3.0,1,2240.0,1.0017415840979111
40.0,70.0,70.0,20.0,0.6,2,2240.0,1.0017415840979111
10.0,90.0,40.0,30.0,0.5,1,2240.0,1.0017415840979111
60.0,80.0,120.0,10.0,0.8571428571428571,2,2240.0,1.0017415840979111
10.0,70.0,70.0,60.0,6.0,1,2240.0,1.0017415840979111
30.0,90.0,90.0,70.0,3.0,1,2241.0,0.718767414180274
50.0,90.0,70.0,40.0,0.4,1,2241.0,0.718767414180274
40.0,70.0,80.0,30.0,1.0,2,2241.0,0.718767414180274
50.0,60.0,80.0,40.0,1.5,1,2241.0,0.718767414180274
100.0,80.0,120.0,60.0,1.0,1,2241.0,0.718767414180274
40.0,40.0,120.0,10.0,2.6666666666666665,1,2241.0,0.718767414180274
30.0,80.0,100.0,40.0,1.75,1,2241.0,0.718767414180274
30.0,90.0,70.0,40.0,0.8,2,2241.0,0.718767414180274
90.0,30.0,100.0,10.0,0.5,1,2241.0,0.718767414180274
10.0,80.0,100.0,20.0,1.5,2,2241.0,0.718767414180274
50.0,90.0,60.0,50.0,0.25,2,2242.0,1.8086914977497306
40.0,60.0,90.0,30.0,1.6666666666666667,2,2242.0,1.8086914977497306
30.0,90.0,60.0,60.0,1.0,2,2242.0,1.8086914977497306
60.0,40.0,80.0,10.0,0.6666666666666666,2,2242.0,1.8086914977497306
70.0,20.0,100.0,10.0,3.0,1,2242.0,1.8086914977497306
30.0,90.0,70.0,10.0,0.5,2,2242.0,1.8086914977497306
30.0,80.0,120.0,50.0,3.0,1,2242.0,1.8086914977497306
50.0,40.0,100.0,30.0,5.0,1,2242.0,1.8086914977497306
50.0,50.0,80.0,10.0,0.75,2,2242.0,1.8086914977497306
50.0,90.0,120.0,30.0,1.1666666666666667,1,2242.0,1.8086914977497306
50.0,70.0,100.0,50.0,2.5,2,2243.0,3.221577606014681
30.0,90.0,40.0,70.0,0.5,2,2243.0,3.221577606014681
70.0,70.0,120.0,40.0,1.6666666666666667,2,2243.0,3.221577606014681
90.0,40.0,120.0,20.0,1.5,2,2243.0,3.221577606014681
10.0,70.0,100.0,40.0,3.0,2,2243.0,3.221577606014681
40.0,50.0,120.0,10.0,2.0,2,2243.0,3.221577606014681
40.0,90.0,100.0,70.0,3.0,1,2243.0,3.221577606014681
60.0,80.0,120.0,40.0,1.5,2,2243.0,3.221577606014681
40.0,90.0,80.0,80.0,4.0,2,2243.0,3.221577606014681
80.0,40.0,120.0,30.0,4.0,1,2243.0,3.221577606014681
60.0,30.0,90.0,10.0,1.5,2,2244.0,1.3089724960393674
10.0,50.0,70.0,30.0,3.0,2,2244.0,1.3089724960393674
90.0,40.0,120.0,20.0,1.5,2,2244.0,1.3089724960393674
50.0,80.0,70.0,40.0,0.5,2,2244.0,1.3089724960393674
10.0,80.0,70.0,50.0,2.0,1,2244.0,1.3089724960393674
30.0,80.0,50.0,30.0,0.4,2,2244.0,1.3089724960393674
40.0,60.0,50.0,50.0,1.0,1,2244.0,1.3089724960393674
70.0,80.0,120.0,20.0,0.8333333333333334,2,2244.0,1.3089724960393674
60.0,90.0,120.0,50.0,1.5,2,2244.0,1.3089724960393674
30.0,70.0,80.0,50.0,2.5,1,2244.0,1.3089724960393674
30.0,90.0,60.0,60.0,1.0,1,2245.0,1.3635547842265652
50.0,80.0,60.0,70.0,1.0,1,2245.0,1.3635547842265652
30.0,50.0,70.0,40.0,4.0,1,2245.0,1.3635547842265652
70.0,80.0,100.0,50.0,1.0,2,2245.0,1.3635547842265652
40.0,90.0,120.0,80.0,8.0,1,2245.0,1.3635547842265652
50.0,80.0,80.0,40.0,0.75,2,2245.0,1.3635547842265652
30.0,80.0,80.0,40.0,1.25,1,2245.0,1.3635547842265652
70.0,60.0,100.0,50.0,3.0,1,2245.0,1.3635547842265652
50.0,40.0,90.0,30.0,4.0,1,2245.0,1.3635547842265652
90.0,90.0,100.0,30.0,0.16666666666666666,2,2245.0,1.3635547842265652
10.0,50.0,50.0,10.0,1.0,2,2246.0,2.0535392893282323
70.0,80.0,80.0,70.0,1.0,2,2246.0,2.0535392893282323
70.0,70.0,90.0,30.0,0.5,2,2246.0,2.0535392893282323
80.0,80.0,120.0,20.0,0.6666666666666666,2,2246.0,2.0535392893282323
60.0,80.0,80.0,70.0,2.0,1,2246.0,2.0535392893282323
70.0,30.0,90.0,10.0,1.0,1,2246.0,2.0535392893282323
60.0,20.0,90.0,10.0,3.0,2,2246.0,2.0535392893282323
30.0,50.0,80.0,10.0,1.25,2,2246.0,2.0535392893282323
10.0,30.0,50.0,20.0,4.0,1,2246.0,2.0535392893282323
50.0,80.0,60.0,20.0,0.16666666666666666,2,2246.0,2.0535392893282323
70.0,40.0,80.0,30.0,1.0,2,2247.0,1.3860454798307462
30.0,90.0,60.0,40.0,0.6,2,2247.0,1.3860454798307462
80.0,40.0,90.0,10.0,0.3333333333333333,2,2247.0,1.3860454798307462
80.0,80.0,90.0,40.0,0.25,2,2247.0,1.3860454798307462
30.0,90.0,70.0,30.0,0.6666666666666666,2,2247.0,1.3860454798307462
30.0,30.0,50.0,20.0,2.0,1,2247.0,1.3860454798307462
10.0,70.0,80.0,10.0,1.1666666666666667,2,2247.0,1.3860454798307462
70.0,80.0,90.0,40.0,0.5,1,2247.0,1.3860454798307462
10.0,60.0,80.0,50.0,7.0,1,2247.0,1.3860454798307462
50.0,90.0,100.0,80.0,5.0,1,2247.0,1.3860454798307462
40.0,70.0,60.0,40.0,0.6666666666666666,2,2248.0,3.2618563870912527
30.0,70.0,40.0,30.0,0.25,2,2248.0,3.2618563870912527
40.0,90.0,80.0,40.0,0.8,2,2248.0,3.2618563870912527
90.0,60.0,120.0,20.0,0.75,2,2248.0,3.2618563870912527
40.0,80.0,70.0,10.0,0.42857142857142855,2,2248.0,3.2618563870912527
40.0,80.0,70.0,30.0,0.6,2,2248.0,3.2618563870912527
60.0,80.0,120.0,20.0,1.0,2,2248.0,3.2618563870912527
40.0,70.0,50.0,40.0,0.3333333333333333,2,2248.0,3.2618563870912527
80.0,30.0,120.0,20.0,4.0,1,2248.0,3.2618563870912527
10.0,70.0,100.0,20.0,1.8,2,2248.0,3.2618563870912527
10.0,40.0,90.0,30.0,8.0,1,2249.0,2.4192837393974997
80.0,20.0,90.0,10.0,1.0,2,2249.0,2.4192837393974997
50.0,70.0,100.0,50.0,2.5,2,2249.0,2.4192837393974997
10.0,60.0,100.0,10.0,1.8,2,2249.0,2.4192837393974997
10.0,60.0,100.0,30.0,3.0,1,2249.0,2.4192837393974997
70.0,60.0,120.0,40.0,2.5,1,2249.0,2.4192837393974997
10.0,90.0,100.0,20.0,1.2857142857142858,2,2249.0,2.4192837393974997
10.0,70.0,40.0,30.0,0.75,2,2249.0,2.4192837393974997
50.0,80.0,120.0,10.0,1.0,2,2249.0,2.4192837393974997
40.0,90.0,120.0,30.0,1.3333333333333333,2,2249.0,2.4192837393974997
60.0,70.0,90.0,30.0,0.75,2,2250.0,4.449135917688453
90.0,60.0,120.0,30.0,1.0,2,2250.0,4.449135917688453
100.0,70.0,120.0,50.0,1.0,2,2250.0,4.449135917688453
10.0,60.0,70.0,10.0,1.2,2,2250.0,4.449135917688453
10.0,90.0,70.0,70.0,3.0,2,2250.0,4.449135917688453
70.0,40.0,90.0,10.0,0.6666666666666666,2,2250.0,4.449135917688453
40.0,80.0,90.0,20.0,0.8333333333333334,2,2250.0,4.449135917688453
70.0,60.0,100.0,20.0,0.75,2,2250.0,4.449135917688453
30.0,30.0,50.0,20.0,2.0,2,2250.0,4.449135917688453
30.0,90.0,80.0,30.0,0.8333333333333334,2,2250.0,4.449135917688453
60.0,90.0,100.0,70.0,2.0,1,2251.0,2.18116307367499
50.0,70.0,80.0,40.0,1.0,2,2251.0,2.18116307367499
60.0,30.0,70.0,10.0,0.5,2,2251.0,2.18116307367499
30.0,70.0,90.0,40.0,2.0,1,2251.0,2.18116307367499
80.0,70.0,120.0,10.0,0.6666666666666666,2,2251.0,2.18116307367499
30.0,70.0,90.0,40.0,2.0,2,2251.0,2.18116307367499
40.0,60.0,80.0,40.0,2.0,1,2251.0,2.18116307367499
80.0,50.0,100.0,10.0,0.5,2,2251.0,2.18116307367499
50.0,20.0,60.0,10.0,1.0,2,2251.0,2.18116307367499
90.0,80.0,100.0,50.0,0.3333333333333333,2,2251.0,2.18116307367499
30.0,80.0,50.0,30.0,0.4,2,2252.0,4.170608322838339
50.0,50.0,80.0,10.0,0.75,2,2252.0,4.170608322838339
70.0,60.0,120.0,40.0,2.5,2,2252.0,4.170608322838339
10.0,60.0,50.0,40.0,2.0,2,2252.0,4.170608322838339
80.0,80.0,120.0,10.0,0.5714285714285714,2,2252.0,4.170608322838339
60.0,70.0,70.0,60.0,1.0,2,2252.0,4.170608322838339
90.0,90.0,120.0,60.0,1.0,2,2252.0,4.170608322838339
50.0,50.0,90.0,20.0,1.3333333333333333,2,2252.0,4.170608322838339
100.0,30.0,120.0,10.0,1.0,2,2252.0,4.170608322838339
60.0,90.0,70.0,20.0,0.14285714285714285,2,2252.0,4.170608322838339
30.0,80.0,40.0,20.0,0.16666666666666666,2,2253.0,1.3858874628016644
10.0,80.0,40.0,60.0,1.5,1,2253.0,1.3858874628016644
30.0,90.0,40.0,80.0,1.0,2,2253.0,1.3858874628016644
40.0,50.0,80.0,10.0,1.0,2,2253.0,1.3858874628016644
40.0,70.0,100.0,40.0,2.0,1,2253.0,1.3858874628016644
30.0,90.0,100.0,80.0,7.0,1,2253.0,1.3858874628016644
70.0,70.0,120.0,60.0,5.0,1,2253.0,1.3858874628016644
40.0,80.0,120.0,40.0,2.0,1,2253.0,1.3858874628016644
50.0,50.0,80.0,30.0,1.5,1,2253.0,1.3858874628016644
60.0,60.0,80.0,50.0,2.0,1,2253.0,1.3858874628016644
30.0,70.0,50.0,50.0,1.0,2,2254.0,2.198296624936126
30.0,90.0,100.0,20.0,1.0,2,2254.0,2.198296624936126
70.0,30.0,90.0,20.0,2.0,2,2254.0,2.198296624936126
10.0,70.0,80.0,20.0,1.4,2,2254.0,2.198296624936126
30.0,90.0,80.0,60.0,1.6666666666666667,2,2254.0,2.198296624936126
30.0,90.0,60.0,50.0,0.75,2,2254.0,2.198296624936126
80.0,70.0,120.0,30.0,1.0,2,2254.0,2.198296624936126
30.0,50.0,120.0,10.0,2.25,1,2254.0,2.198296624936126
40.0,80.0,90.0,70.0,5.0,1,2254.0,2.198296624936126
10.0,90.0,60.0,70.0,2.5,1,2254.0,2.198296624936126
40.0,90.0,60.0,70.0,1.0,1,2255.0,0.9220740749669301
10.0,80.0,30.0,40.0,0.5,1,2255.0,0.9220740749669301
50.0,80.0,70.0,30.0,0.4,2,2255.0,0.9220740749669301
40.0,30.0,120.0,10.0,4.0,1,2255.0,0.9220740749669301
40.0,70.0,120.0,40.0,2.6666666666666665,1,2255.0,0.9220740749669301
40.0,90.0,100.0,60.0,2.0,1,2255.0,0.9220740749669301
40.0,90.0,80.0,30.0,0.6666666666666666,2,2255.0,0.9220740749669301
40.0,90.0,100.0,80.0,6.0,1,2255.0,0.9220740749669301
80.0,60.0,120.0,30.0,1.3333333333333333,2,2255.0,0.9220740749669301
30.0,80.0,40.0,10.0,0.14285714285714285,2,2255.0,0.9220740749669301
10.0,40.0,50.0,10.0,1.3333333333333333,2,2256.0,1.5926655837997812
10.0,70.0,60.0,40.0,1.6666666666666667,2,2256.0,1.5926655837997812
30.0,60.0,60.0,40.0,1.5,1,2256.0,1.5926655837997812
30.0,40.0,100.0,20.0,3.5,1,2256.0,1.5926655837997812
60.0,70.0,80.0,40.0,0.6666666666666666,2,2256.0,1.5926655837997812
90.0,80.0,120.0,50.0,1.0,2,2256.0,1.5926655837997812
40.0,50.0,50.0,30.0,0.5,2,2256.0,1.5926655837997812
80.0,80.0,90.0,30.0,0.2,2,2256.0,1.5926655837997812
10.0,30.0,120.0,20.0,11.0,1,2256.0,1.5926655837997812
30.0,90.0,70.0,20.0,0.5714285714285714,2,2256.0,1.5926655837997812
60.0,80.0,70.0,50.0,0.3333333333333333,2,2257.0,1.6669362451800764
40.0,50.0,70.0,10.0,0.75,2,2257.0,1.6669362451800764
30.0,60.0,60.0,50.0,3.0,1,2257.0,1.6669362451800764
40.0,90.0,80.0,40.0,0.8,2,2257.0,1.6669362451800764
10.0,80.0,100.0,50.0,3.0,1,2257.0,1.6669362451800764
40.0,70.0,60.0,50.0,1.0,2,2257.0,1.6669362451800764
90.0,40.0,120.0,30.0,3.0,1,2257.0,1.6669362451800764
50.0,70.0,100.0,10.0,0.8333333333333334,1,2257.0,1.6669362451800764
30.0,30.0,70.0,10.0,2.0,2,2257.0,1.6669362451800764
30.0,70.0,90.0,50.0,3.0,1,2257.0,1.6669362451800764
30.0,70.0,90.0,60.0,6.0,1,2258.0,2.587451550583365
50.0,50.0,100.0,20.0,1.6666666666666667,1,2258.0,2.587451550583365
60.0,80.0,80.0,20.0,0.3333333333333333,2,2258.0,2.587451550583365
50.0,70.0,100.0,20.0,1.0,2,2258.0,2.587451550583365
10.0,80.0,100.0,20.0,1.5,2,2258.0,2.587451550583365
40.0,80.0,70.0,30.0,0.6,2,2258.0,2.587451550583365
80.0,80.0,120.0,10.0,0.5714285714285714,2,2258.0,2.587451550583365
40.0,90.0,70.0,80.0,3.0,2,2258.0,2.587451550583365
40.0,80.0,70.0,70.0,3.0,1,2258.0,2.587451550583365
60.0,90.0,90.0,10.0,0.375,2,2258.0,2.587451550583365
30.0,70.0,80.0,60.0,5.0,1,2259.0,3.3341990867951434
40.0,90.0,100.0,50.0,1.5,2,2259.0,3.3341990867951434
50.0,40.0,60.0,10.0,0.3333333333333333,2,2259.0,3.3341990867951434
80.0,80.0,100.0,60.0,1.0,1,2259.0,3.3341990867951434
50.0,40.0,70.0,30.0,2.0,2,2259.0,3.3341990867951434
100.0,70.0,120.0,40.0,0.6666666666666666,2,2259.0,3.3341990867951434
50.0,70.0,120.0,20.0,1.4,2,2259.0,3.3341990867951434
40.0,60.0,60.0,20.0,0.5,2,2259.0,3.3341990867951434
70.0,80.0,80.0,30.0,0.2,2,2259.0,3.3341990867951434
40.0,30.0,90.0,10.0,2.5,1,2259.0,3.3341990867951434
80.0,30.0,100.0,10.0,1.0,2,2260.0,1.7273099096110178
10.0,80.0,50.0,10.0,0.5714285714285714,2,2260.0,1.7273099096110178
40.0,50.0,70.0,30.0,1.5,2,2260.0,1.7273099096110178
50.0,60.0,90.0,30.0,1.3333333333333333,1,2260.0,1.7273099096110178
30.0,90.0,70.0,40.0,0.8,2,2260.0,1.7273099096110178
10.0,30.0,100.0,20.0,9.0,1,2260.0,1.7273099096110178
30.0,90.0,60.0,60.0,1.0,2,2260.0,1.7273099096110178
30.0,60.0,120.0,30.0,3.0,1,2260.0,1.7273099096110178
30.0,90.0,50.0,80.0,2.0,2,2260.0,1.7273099096110178
40.0,80.0,60.0,60.0,1.0,2,2260.0,1.7273099096110178
10.0,70.0,50.0,30.0,1.0,2,2261.0,0.5522192046111245
40.0,50.0,60.0,30.0,1.0,2,2261.0,0.5522192046111245
30.0,80.0,90.0,10.0,0.8571428571428571,2,2261.0,0.5522192046111245
90.0,40.0,120.0,30.0,3.0,1,2261.0,0.5522192046111245
30.0,70.0,40.0,60.0,1.0,1,2261.0,0.5522192046111245
60.0,80.0,120.0,40.0,1.5,1,2261.0,0.5522192046111245
10.0,90.0,120.0,30.0,1.8333333333333333,1,2261.0,0.5522192046111245
50.0,20.0,60.0,10.0,1.0,1,2261.0,0.5522192046111245
50.0,80.0,100.0,30.0,1.0,1,2261.0,0.5522192046111245
