RespID	Mode	TravTime	BaseCost	Gender	AgeClass	IncClass	TravTimeClass	Purpose	CardID	CostL	CostR	TimeL	TimeR	Chosen	Quadrant2	Purpose2	Mode2	Income2	ExclGroup	Exclude_CDF	CS
12880	2	15	30	2	2	1	1	8	4	30	60	15	11	1	1	4	2	1	3	1	4
12880	2	15	30	2	2	1	1	8	5	15	30	13	8	1	3	4	2	1	3	1	5
12880	2	15	30	2	2	1	1	8	6	16	30	15	12	1	3	4	2	1	3	1	6
12880	2	15	30	2	2	1	1	8	7	31	30	15	19	2	2	4	2	1	3	1	7
12880	2	15	30	2	2	1	1	8	8	30	32	17	15	1	2	4	2	1	3	1	8
12880	2	15	30	2	2	1	1	8	9	15	30	17	15	1	4	4	2	1	3	1	9
13019	2	28	30	2	2	11	1	4	1	30	50	33	28	1	2	2	2	5	2	0	1
13019	2	28	30	2	2	11	1	4	2	60	30	21	28	2	1	2	2	5	2	0	2
13019	2	28	30	2	2	11	1	4	3	30	25	24	28	1	3	2	2	5	2	0	3
13019	2	28	30	2	2	11	1	4	4	30	15	20	24	2	3	2	2	5	2	0	4
13019	2	28	30	2	2	11	1	4	5	30	26	28	36	1	4	2	2	5	2	0	5
13019	2	28	30	2	2	11	1	4	6	34	30	28	32	1	2	2	2	5	2	0	6
13019	2	28	30	2	2	11	1	4	7	15	30	28	21	1	3	2	2	5	2	0	7
13019	2	28	30	2	2	11	1	4	8	44	30	24	28	2	1	2	2	5	2	0	8
13019	2	28	30	2	2	11	1	4	9	30	26	28	34	1	4	2	2	5	2	0	9
13341	2	20	30	1	2	1	1	1	1	30	31	22	20	1	2	1	2	1	4	1	1
13341	2	20	30	1	2	1	1	1	2	30	37	20	16	1	1	1	2	1	4	1	2
13341	2	20	30	1	2	1	1	1	3	30	28	13	17	2	3	1	2	1	4	1	3
13341	2	20	30	1	2	1	1	1	4	30	28	15	20	2	3	1	2	1	4	1	4
13341	2	20	30	1	2	1	1	1	5	30	55	25	20	1	2	1	2	1	4	1	5
13341	2	20	30	1	2	1	1	1	6	36	30	15	20	2	1	1	2	1	4	1	6
13341	2	20	30	1	2	1	1	1	7	30	26	20	22	2	4	1	2	1	4	1	7
13341	2	20	30	1	2	1	1	1	8	24	30	20	17	1	3	1	2	1	4	1	8
13341	2	20	30	1	2	1	1	1	9	15	30	25	20	1	4	1	2	1	4	1	9
13345	2	10	23	2	2	2	1	7	1	23	26	10	7	1	1	4	2	1	4	0	1
13345	2	10	23	2	2	2	1	7	2	25	23	12	14	2	2	4	2	1	4	0	2
13345	2	10	23	2	2	2	1	7	3	24	23	10	12	1	2	4	2	1	4	0	3
13345	2	10	23	2	2	2	1	7	4	20	23	12	10	1	4	4	2	1	4	0	4
13345	2	10	23	2	2	2	1	7	5	22	23	11	10	2	4	4	2	1	4	0	5
13345	2	10	23	2	2	2	1	7	6	23	12	8	10	2	3	4	2	1	4	0	6
13345	2	10	23	2	2	2	1	7	7	20	23	10	9	1	3	4	2	1	4	0	7
13345	2	10	23	2	2	2	1	7	8	30	23	10	13	2	2	4	2	1	4	0	8
13345	2	10	23	2	2	2	1	7	9	23	39	10	8	1	1	4	2	1	4	0	9
13363	2	45	18	2	2	5	1	4	1	18	17	40	45	1	3	2	2	3	3	1	1
13363	2	45	18	2	2	5	1	4	2	18	36	52	45	2	2	2	2	3	3	1	2
13363	2	45	18	2	2	5	1	4	3	36	18	33	45	1	1	2	2	3	3	1	3
13363	2	45	18	2	2	5	1	4	4	9	18	45	32	2	3	2	2	3	3	1	4
13363	2	45	18	2	2	5	1	4	5	18	9	45	53	1	4	2	2	3	3	1	5
13363	2	45	18	2	2	5	1	4	6	31	18	45	55	1	2	2	2	3	3	1	6
13363	2	45	18	2	2	5	1	4	7	18	36	64	52	2	2	2	2	3	3	1	7
13363	2	45	18	2	2	5	1	4	8	18	13	45	52	1	4	2	2	3	3	1	8
13363	2	45	18	2	2	5	1	4	9	18	36	45	34	2	1	2	2	3	3	1	9
13519	2	54	18	2	2	4	2	4	1	36	18	54	70	2	2	2	2	2	2	0	1
13519	2	54	18	2	2	4	2	4	2	18	21	61	54	2	2	2	2	2	2	0	2
13519	2	54	18	2	2	4	2	4	3	9	18	54	46	1	3	2	2	2	2	0	3
13519	2	54	18	2	2	4	2	4	4	18	9	54	63	2	4	2	2	2	2	0	4
13519	2	54	18	2	2	4	2	4	5	26	18	41	54	2	1	2	2	2	2	0	5
13519	2	54	18	2	2	4	2	4	6	9	18	54	47	1	3	2	2	2	2	0	6
13519	2	54	18	2	2	4	2	4	7	36	18	42	54	2	1	2	2	2	2	0	7
13519	2	54	18	2	2	4	2	4	8	18	9	30	46	2	3	2	2	2	2	0	8
13519	2	54	18	2	2	4	2	4	9	9	18	68	54	1	4	2	2	2	2	0	9
13900	7	35	89	2	3	6	1	1	1	89	96	35	27	1	1	1	2	4	1	0	1
13900	7	35	89	2	3	6	1	1	2	89	146	43	35	1	2	1	2	4	1	0	2
13900	7	35	89	2	3	6	1	1	3	90	89	35	40	1	2	1	2	4	1	0	3
13900	7	35	89	2	3	6	1	1	4	84	89	40	35	2	4	1	2	4	1	0	4
13900	7	35	89	2	3	6	1	1	5	89	81	25	35	1	3	1	2	4	1	0	5
13900	7	35	89	2	3	6	1	1	6	72	89	42	35	2	4	1	2	4	1	0	6
13900	7	35	89	2	3	6	1	1	7	89	93	46	40	2	2	1	2	4	1	0	7
13900	7	35	89	2	3	6	1	1	8	89	54	30	35	2	3	1	2	4	1	0	8
13900	7	35	89	2	3	6	1	1	9	89	117	35	25	1	1	1	2	4	1	0	9
13916	7	35	50	1	3	5	1	4	1	50	100	35	26	1	1	2	2	3	2	1	1
13916	7	35	50	1	3	5	1	4	2	50	28	21	30	2	3	2	2	3	2	1	2
13916	7	35	50	1	3	5	1	4	3	50	53	39	35	1	2	2	2	3	2	1	3
13916	7	35	50	1	3	5	1	4	4	46	50	35	30	1	3	2	2	3	2	1	4
13916	7	35	50	1	3	5	1	4	5	50	68	35	28	1	1	2	2	3	2	1	5
13916	7	35	50	1	3	5	1	4	6	34	50	35	25	1	3	2	2	3	2	1	6
13916	7	35	50	1	3	5	1	4	7	39	50	42	35	1	4	2	2	3	2	1	7
13916	7	35	50	1	3	5	1	4	8	50	57	44	35	1	2	2	2	3	2	1	8
13916	7	35	50	1	3	5	1	4	9	25	50	45	35	1	4	2	2	3	2	1	9
14175	6	25	22	2	3	4	1	1	1	20	22	25	22	1	3	1	2	2	3	0	1
14175	6	25	22	2	3	4	1	1	2	11	22	25	22	1	3	1	2	2	3	0	2
14175	6	25	22	2	3	4	1	1	3	44	22	19	25	2	1	1	2	2	3	0	3
14175	6	25	22	2	3	4	1	1	4	22	26	32	25	2	2	1	2	2	3	0	4
14175	6	25	22	2	3	4	1	1	5	36	22	25	29	2	2	1	2	2	3	0	5
14175	6	25	22	2	3	4	1	1	6	16	22	29	25	1	4	1	2	2	3	0	6
14175	6	25	22	2	3	4	1	1	7	11	22	21	17	1	3	1	2	2	3	0	7
14175	6	25	22	2	3	4	1	1	8	22	31	25	20	1	1	1	2	2	3	0	8
14175	6	25	22	2	3	4	1	1	9	22	13	25	31	2	4	1	2	2	3	0	9
14219	7	12	25	1	4	7	1	4	1	25	36	12	10	1	1	2	2	4	2	0	1
14219	7	12	25	1	4	7	1	4	2	25	22	12	14	2	4	2	2	4	2	0	2
14219	7	12	25	1	4	7	1	4	3	25	26	15	14	2	2	2	2	4	2	0	3
14219	7	12	25	1	4	7	1	4	4	26	25	12	13	2	2	2	2	4	2	0	4
14219	7	12	25	1	4	7	1	4	5	24	25	12	10	2	3	2	2	4	2	0	5
14219	7	12	25	1	4	7	1	4	6	25	20	12	15	2	4	2	2	4	2	0	6
14219	7	12	25	1	4	7	1	4	7	18	25	12	9	1	3	2	2	4	2	0	7
14219	7	12	25	1	4	7	1	4	8	25	30	13	12	1	2	2	2	4	2	0	8
14219	7	12	25	1	4	7	1	4	9	25	50	12	8	1	1	2	2	4	2	0	9
14253	2	20	24	2	2	4	1	4	1	24	41	20	16	1	1	2	2	2	4	0	1
14253	2	20	24	2	2	4	1	4	2	24	22	14	17	1	3	2	2	2	4	0	2
14253	2	20	24	2	2	4	1	4	3	24	32	25	20	1	2	2	2	2	4	0	3
14253	2	20	24	2	2	4	1	4	4	48	24	15	20	2	1	2	2	2	4	0	4
14253	2	20	24	2	2	4	1	4	5	24	23	20	23	1	4	2	2	2	4	0	5
14253	2	20	24	2	2	4	1	4	6	24	12	17	20	2	3	2	2	2	4	0	6
14253	2	20	24	2	2	4	1	4	7	24	21	16	20	1	3	2	2	2	4	0	7
14253	2	20	24	2	2	4	1	4	8	24	27	25	20	1	2	2	2	2	4	0	8
14253	2	20	24	2	2	4	1	4	9	18	24	23	20	1	4	2	2	2	4	0	9
14323	2	10	24	2	2	1	1	8	1	31	24	10	12	2	2	4	2	1	2	1	1
14323	2	10	24	2	2	1	1	8	2	24	22	6	9	2	3	4	2	1	2	1	2
14323	2	10	24	2	2	1	1	8	3	23	24	11	10	1	4	4	2	1	2	1	3
14323	2	10	24	2	2	1	1	8	4	12	24	10	7	1	3	4	2	1	2	1	4
14323	2	10	24	2	2	1	1	8	5	24	22	8	10	2	3	4	2	1	2	1	5
14323	2	10	24	2	2	1	1	8	6	24	39	10	7	1	1	4	2	1	2	1	6
14323	2	10	24	2	2	1	1	8	7	25	24	10	11	2	2	4	2	1	2	1	7
14323	2	10	24	2	2	1	1	8	8	24	32	10	8	1	1	4	2	1	2	1	8
14323	2	10	24	2	2	1	1	8	9	24	22	10	12	2	4	4	2	1	2	1	9
14587	7	30	54	1	3	8	1	1	1	54	75	35	30	1	2	1	2	4	4	0	1
14587	7	30	54	1	3	8	1	1	2	54	55	30	25	2	1	1	2	4	4	0	2
14587	7	30	54	1	3	8	1	1	3	54	53	30	34	1	4	1	2	4	4	0	3
14587	7	30	54	1	3	8	1	1	4	42	54	30	24	2	3	1	2	4	4	0	4
14587	7	30	54	1	3	8	1	1	5	54	87	43	35	1	2	1	2	4	4	0	5
14587	7	30	54	1	3	8	1	1	6	28	54	30	26	1	3	1	2	4	4	0	6
14587	7	30	54	1	3	8	1	1	7	44	54	37	30	2	4	1	2	4	4	0	7
14587	7	30	54	1	3	8	1	1	8	108	54	30	39	2	2	1	2	4	4	0	8
14587	7	30	54	1	3	8	1	1	9	54	67	30	22	1	1	1	2	4	4	0	9
14677	2	22	17	2	3	5	1	1	1	29	17	22	25	2	2	1	2	3	3	1	1
14677	2	22	17	2	3	5	1	1	2	34	17	17	22	2	1	1	2	3	3	1	2
14677	2	22	17	2	3	5	1	1	3	17	27	22	15	1	1	1	2	3	3	1	3
14677	2	22	17	2	3	5	1	1	4	17	21	27	22	1	2	1	2	3	3	1	4
14677	2	22	17	2	3	5	1	1	5	10	17	19	14	1	3	1	2	3	3	1	5
14677	2	22	17	2	3	5	1	1	6	9	17	22	15	1	3	1	2	3	3	1	6
14677	2	22	17	2	3	5	1	1	7	14	17	22	18	1	3	1	2	3	3	1	7
14677	2	22	17	2	3	5	1	1	8	16	17	25	22	1	4	1	2	3	3	1	8
14677	2	22	17	2	3	5	1	1	9	17	9	22	24	2	4	1	2	3	3	1	9
14716	2	20	30	2	4	4	1	4	1	33	30	23	27	2	2	2	2	2	2	0	1
14716	2	20	30	2	4	4	1	4	2	22	30	24	20	1	4	2	2	2	2	0	2
14716	2	20	30	2	4	4	1	4	3	30	32	25	20	2	2	2	2	2	2	0	3
14716	2	20	30	2	4	4	1	4	4	30	33	20	16	1	1	2	2	2	2	0	4
14716	2	20	30	2	4	4	1	4	5	32	30	20	25	1	2	2	2	2	2	0	5
14716	2	20	30	2	4	4	1	4	6	15	30	25	20	1	4	2	2	2	2	0	6
14716	2	20	30	2	4	4	1	4	7	20	30	20	17	1	3	2	2	2	2	0	7
14716	2	20	30	2	4	4	1	4	8	30	17	18	20	2	3	2	2	2	2	0	8
14716	2	20	30	2	4	4	1	4	9	34	30	17	20	2	1	2	2	2	2	0	9
14872	6	26	25	2	2	5	1	1	1	25	50	26	19	1	1	1	2	3	3	0	1
14872	6	26	25	2	2	5	1	1	2	25	22	22	26	1	3	1	2	3	3	0	2
14872	6	26	25	2	2	5	1	1	3	25	36	32	26	1	2	1	2	3	3	0	3
14872	6	26	25	2	2	5	1	1	4	13	25	22	19	1	3	1	2	3	3	0	4
14872	6	26	25	2	2	5	1	1	5	34	25	26	33	2	2	1	2	3	3	0	5
14872	6	26	25	2	2	5	1	1	6	25	24	26	29	1	4	1	2	3	3	0	6
14872	6	26	25	2	2	5	1	1	7	25	50	26	21	1	1	1	2	3	3	0	7
14872	6	26	25	2	2	5	1	1	8	25	18	20	26	2	3	1	2	3	3	0	8
14872	6	26	25	2	2	5	1	1	9	14	25	29	26	1	4	1	2	3	3	0	9
15024	2	20	20	1	5	4	1	4	1	20	35	24	20	1	2	2	2	2	2	0	1
15024	2	20	20	1	5	4	1	4	2	19	20	20	16	2	3	2	2	2	2	0	2
15024	2	20	20	1	5	4	1	4	3	20	10	15	20	2	3	2	2	2	2	0	3
15024	2	20	20	1	5	4	1	4	4	20	22	20	16	2	1	2	2	2	2	0	4
15024	2	20	20	1	5	4	1	4	5	20	40	25	20	1	2	2	2	2	2	0	5
15024	2	20	20	1	5	4	1	4	6	20	16	20	25	1	4	2	2	2	2	0	6
15024	2	20	20	1	5	4	1	4	7	17	20	17	15	1	3	2	2	2	2	0	7
15024	2	20	20	1	5	4	1	4	8	40	20	17	20	2	1	2	2	2	2	0	8
15024	2	20	20	1	5	4	1	4	9	20	17	20	22	1	4	2	2	2	2	0	9
15026	2	35	12	2	5	3	1	5	1	6	12	35	26	2	3	3	2	1	2	0	1
15026	2	35	12	2	5	3	1	5	2	12	24	35	26	1	1	3	2	1	2	0	2
15026	2	35	12	2	5	3	1	5	3	12	14	39	35	2	2	3	2	1	2	0	3
15026	2	35	12	2	5	3	1	5	4	12	24	42	35	2	2	3	2	1	2	0	4
15026	2	35	12	2	5	3	1	5	5	12	15	35	31	1	1	3	2	1	2	0	5
15026	2	35	12	2	5	3	1	5	6	6	12	45	35	2	4	3	2	1	2	0	6
15026	2	35	12	2	5	3	1	5	7	12	6	25	35	1	3	3	2	1	2	0	7
15026	2	35	12	2	5	3	1	5	8	6	12	30	20	2	3	3	2	1	2	0	8
15026	2	35	12	2	5	3	1	5	9	6	12	42	35	2	4	3	2	1	2	0	9
15084	2	35	36	1	2	3	1	1	1	72	36	35	44	2	2	1	2	1	4	1	1
15084	2	35	36	1	2	3	1	1	2	36	18	35	44	2	4	1	2	1	4	1	2
15084	2	35	36	1	2	3	1	1	3	45	36	40	47	2	2	1	2	1	4	1	3
15084	2	35	36	1	2	3	1	1	4	36	32	28	35	2	3	1	2	1	4	1	4
15084	2	35	36	1	2	3	1	1	5	44	36	35	39	2	2	1	2	1	4	1	5
15084	2	35	36	1	2	3	1	1	6	37	36	30	35	2	1	1	2	1	4	1	6
15084	2	35	36	1	2	3	1	1	7	29	36	40	35	1	4	1	2	1	4	1	7
15084	2	35	36	1	2	3	1	1	8	25	36	35	28	1	3	1	2	1	4	1	8
15084	2	35	36	1	2	3	1	1	9	36	51	35	31	1	1	1	2	1	4	1	9
15286	8	60	30	2	2	4	2	2	1	30	50	60	45	1	1	4	2	2	4	0	1
15286	8	60	30	2	2	4	2	2	2	24	30	70	60	2	4	4	2	2	4	0	2
15286	8	60	30	2	2	4	2	2	3	15	30	60	53	1	3	4	2	2	4	0	3
15286	8	60	30	2	2	4	2	2	4	30	60	60	46	1	1	4	2	2	4	0	4
15286	8	60	30	2	2	4	2	2	5	25	30	51	44	2	3	4	2	2	4	0	5
15286	8	60	30	2	2	4	2	2	6	20	30	60	45	2	3	4	2	2	4	0	6
15286	8	60	30	2	2	4	2	2	7	60	30	60	78	2	2	4	2	2	4	0	7
15286	8	60	30	2	2	4	2	2	8	30	40	67	60	1	2	4	2	2	4	0	8
15286	8	60	30	2	2	4	2	2	9	15	30	71	60	1	4	4	2	2	4	0	9
15464	2	15	17	2	2	4	1	1	1	24	17	15	17	2	2	1	2	2	3	0	1
15464	2	15	17	2	2	4	1	1	2	20	17	17	21	2	2	1	2	2	3	0	2
15464	2	15	17	2	2	4	1	1	3	17	14	15	19	1	4	1	2	2	3	0	3
15464	2	15	17	2	2	4	1	1	4	17	16	11	15	1	3	1	2	2	3	0	4
15464	2	15	17	2	2	4	1	1	5	17	9	11	15	2	3	1	2	2	3	0	5
15464	2	15	17	2	2	4	1	1	6	9	17	19	15	1	4	1	2	2	3	0	6
15464	2	15	17	2	2	4	1	1	7	17	34	18	15	1	2	1	2	2	3	0	7
15464	2	15	17	2	2	4	1	1	8	17	19	15	13	2	1	1	2	2	3	0	8
15464	2	15	17	2	2	4	1	1	9	17	20	15	13	1	1	1	2	2	3	0	9
15491	2	30	29	2	3	2	1	1	1	21	29	33	30	1	4	1	2	1	1	0	1
15491	2	30	29	2	3	2	1	1	2	34	29	30	36	1	2	1	2	1	1	0	2
15491	2	30	29	2	3	2	1	1	3	38	29	23	30	2	1	1	2	1	1	0	3
15491	2	30	29	2	3	2	1	1	4	29	49	38	30	1	2	1	2	1	1	0	4
15491	2	30	29	2	3	2	1	1	5	19	29	26	17	1	3	1	2	1	1	0	5
15491	2	30	29	2	3	2	1	1	6	32	29	25	30	1	1	1	2	1	1	0	6
15491	2	30	29	2	3	2	1	1	7	15	29	30	24	1	3	1	2	1	1	0	7
15491	2	30	29	2	3	2	1	1	8	19	29	30	22	1	3	1	2	1	1	0	8
15491	2	30	29	2	3	2	1	1	9	15	29	33	30	1	4	1	2	1	1	0	9
15706	7	12	42	1	2	7	1	4	1	43	42	9	12	1	1	2	2	4	1	0	1
15706	7	12	42	1	2	7	1	4	2	42	51	14	12	1	2	2	2	4	1	0	2
15706	7	12	42	1	2	7	1	4	3	37	42	10	7	2	3	2	2	4	1	0	3
15706	7	12	42	1	2	7	1	4	4	42	46	12	10	1	1	2	2	4	1	0	4
15706	7	12	42	1	2	7	1	4	5	42	39	11	12	2	3	2	2	4	1	0	5
15706	7	12	42	1	2	7	1	4	6	42	45	15	12	2	2	2	2	4	1	0	6
15706	7	12	42	1	2	7	1	4	7	40	42	15	12	2	4	2	2	4	1	0	7
15706	7	12	42	1	2	7	1	4	8	31	42	12	10	1	3	2	2	4	1	0	8
15706	7	12	42	1	2	7	1	4	9	27	42	14	12	1	4	2	2	4	1	0	9
15895	7	28	48	1	2	4	1	4	1	49	48	28	34	2	2	2	2	2	1	1	1
15895	7	28	48	1	2	4	1	4	2	26	48	24	18	1	3	2	2	2	1	1	2
15895	7	28	48	1	2	4	1	4	3	48	31	28	32	2	4	2	2	2	1	1	3
15895	7	28	48	1	2	4	1	4	4	48	51	28	22	1	1	2	2	2	1	1	4
15895	7	28	48	1	2	4	1	4	5	48	42	24	28	2	3	2	2	2	1	1	5
15895	7	28	48	1	2	4	1	4	6	48	55	35	28	1	2	2	2	2	1	1	6
15895	7	28	48	1	2	4	1	4	7	65	48	22	28	2	1	2	2	2	1	1	7
15895	7	28	48	1	2	4	1	4	8	48	24	20	28	2	3	2	2	2	1	1	8
15895	7	28	48	1	2	4	1	4	9	30	48	31	28	1	4	2	2	2	1	1	9
16083	7	43	90	1	2	3	1	1	1	90	100	43	37	1	1	1	2	1	3	1	1
16083	7	43	90	1	2	3	1	1	2	90	87	43	54	2	4	1	2	1	3	1	2
16083	7	43	90	1	2	3	1	1	3	84	90	43	31	1	3	1	2	1	3	1	3
16083	7	43	90	1	2	3	1	1	4	90	79	43	48	2	4	1	2	1	3	1	4
16083	7	43	90	1	2	3	1	1	5	90	94	57	49	1	2	1	2	1	3	1	5
16083	7	43	90	1	2	3	1	1	6	80	90	43	33	1	3	1	2	1	3	1	6
16083	7	43	90	1	2	3	1	1	7	129	90	43	51	2	2	1	2	1	3	1	7
16083	7	43	90	1	2	3	1	1	8	130	90	43	50	2	2	1	2	1	3	1	8
16083	7	43	90	1	2	3	1	1	9	90	117	43	34	1	1	1	2	1	3	1	9
16210	2	14	26	2	4	3	1	1	1	19	26	16	14	1	4	1	2	1	1	1	1
16210	2	14	26	2	4	3	1	1	2	27	26	14	15	2	2	1	2	1	1	1	2
16210	2	14	26	2	4	3	1	1	3	43	26	12	14	2	1	1	2	1	1	1	3
16210	2	14	26	2	4	3	1	1	4	26	29	18	14	1	2	1	2	1	1	1	4
16210	2	14	26	2	4	3	1	1	5	13	26	12	8	1	3	1	2	1	1	1	5
16210	2	14	26	2	4	3	1	1	6	36	26	11	14	2	1	1	2	1	1	1	6
16210	2	14	26	2	4	3	1	1	7	23	26	14	11	1	3	1	2	1	1	1	7
16210	2	14	26	2	4	3	1	1	8	20	26	14	10	1	3	1	2	1	1	1	8
16210	2	14	26	2	4	3	1	1	9	13	26	17	14	1	4	1	2	1	1	1	9
16414	2	53	25	1	4	2	2	7	1	25	41	53	42	1	1	4	2	1	1	1	1
16414	2	53	25	1	4	2	2	7	2	25	19	53	67	2	4	4	2	1	1	1	2
16414	2	53	25	1	4	2	2	7	3	25	38	70	61	1	2	4	2	1	1	1	3
16414	2	53	25	1	4	2	2	7	4	49	25	53	60	2	2	4	2	1	1	1	4
16414	2	53	25	1	4	2	2	7	5	13	25	53	44	1	3	4	2	1	1	1	5
16414	2	53	25	1	4	2	2	7	6	25	13	53	66	2	4	4	2	1	1	1	6
16414	2	53	25	1	4	2	2	7	7	13	25	53	44	1	3	4	2	1	1	1	7
16414	2	53	25	1	4	2	2	7	8	25	27	59	53	1	2	4	2	1	1	1	8
16414	2	53	25	1	4	2	2	7	9	25	50	53	39	1	1	4	2	1	1	1	9
16694	2	25	16	2	3	5	1	4	1	13	16	29	25	1	4	2	2	3	1	0	1
16694	2	25	16	2	3	5	1	4	2	16	30	32	29	1	2	2	2	3	1	0	2
16694	2	25	16	2	3	5	1	4	3	16	20	29	25	1	2	2	2	3	1	0	3
16694	2	25	16	2	3	5	1	4	4	8	16	25	19	2	3	2	2	3	1	0	4
16694	2	25	16	2	3	5	1	4	5	16	21	25	19	2	1	2	2	3	1	0	5
16694	2	25	16	2	3	5	1	4	6	8	16	25	18	2	3	2	2	3	1	0	6
16694	2	25	16	2	3	5	1	4	7	16	14	25	29	1	4	2	2	3	1	0	7
16694	2	25	16	2	3	5	1	4	8	16	32	29	25	1	2	2	2	3	1	0	8
16694	2	25	16	2	3	5	1	4	9	16	32	25	18	1	1	2	2	3	1	0	9
16914	6	25	25	2	2	5	1	4	1	25	28	32	29	2	2	2	2	3	1	0	1
16914	6	25	25	2	2	5	1	4	2	31	25	19	25	1	1	2	2	3	1	0	2
16914	6	25	25	2	2	5	1	4	3	25	22	20	25	1	3	2	2	3	1	0	3
16914	6	25	25	2	2	5	1	4	4	13	25	25	21	2	3	2	2	3	1	0	4
16914	6	25	25	2	2	5	1	4	5	25	28	28	25	2	2	2	2	3	1	0	5
16914	6	25	25	2	2	5	1	4	6	25	50	31	25	1	2	2	2	3	1	0	6
16914	6	25	25	2	2	5	1	4	7	25	21	25	30	1	4	2	2	3	1	0	7
16914	6	25	25	2	2	5	1	4	8	25	13	25	30	1	4	2	2	3	1	0	8
16914	6	25	25	2	2	5	1	4	9	50	25	18	25	2	1	2	2	3	1	0	9
17050	7	56	51	2	4	3	2	4	1	51	26	43	56	2	3	2	2	1	4	0	1
17050	7	56	51	2	4	3	2	4	2	43	51	72	56	2	4	2	2	1	4	0	2
17050	7	56	51	2	4	3	2	4	3	102	51	64	77	2	2	2	2	1	4	0	3
17050	7	56	51	2	4	3	2	4	4	51	71	69	56	1	2	2	2	1	4	0	4
17050	7	56	51	2	4	3	2	4	5	51	37	56	62	2	4	2	2	1	4	0	5
17050	7	56	51	2	4	3	2	4	6	51	55	56	50	2	1	2	2	1	4	0	6
17050	7	56	51	2	4	3	2	4	7	26	51	56	45	1	3	2	2	1	4	0	7
17050	7	56	51	2	4	3	2	4	8	62	51	56	64	2	2	2	2	1	4	0	8
17050	7	56	51	2	4	3	2	4	9	102	51	41	56	2	1	2	2	1	4	0	9
17105	2	30	23	2	3	4	1	1	1	23	26	30	22	1	1	1	2	2	1	1	1
17105	2	30	23	2	3	4	1	1	2	23	12	30	36	2	4	1	2	2	1	1	2
17105	2	30	23	2	3	4	1	1	3	23	12	30	33	2	4	1	2	2	1	1	3
17105	2	30	23	2	3	4	1	1	4	23	21	22	30	2	3	1	2	2	1	1	4
17105	2	30	23	2	3	4	1	1	5	28	23	30	35	2	2	1	2	2	1	1	5
17105	2	30	23	2	3	4	1	1	6	34	23	35	43	2	2	1	2	2	1	1	6
17105	2	30	23	2	3	4	1	1	7	23	15	24	30	2	3	1	2	2	1	1	7
17105	2	30	23	2	3	4	1	1	8	30	23	30	34	2	2	1	2	2	1	1	8
17105	2	30	23	2	3	4	1	1	9	46	23	24	30	2	1	1	2	2	1	1	9
17122	2	28	15	2	3	4	1	3	1	30	15	28	33	2	2	4	2	2	2	0	1
17122	2	28	15	2	3	4	1	3	2	15	25	37	32	2	2	4	2	2	2	0	2
17122	2	28	15	2	3	4	1	3	3	15	8	28	36	1	4	4	2	2	2	0	3
17122	2	28	15	2	3	4	1	3	4	15	16	28	25	2	1	4	2	2	2	0	4
17122	2	28	15	2	3	4	1	3	5	15	12	21	28	1	3	4	2	2	2	0	5
17122	2	28	15	2	3	4	1	3	6	30	15	28	34	2	2	4	2	2	2	0	6
17122	2	28	15	2	3	4	1	3	7	9	15	31	28	2	4	4	2	2	2	0	7
17122	2	28	15	2	3	4	1	3	8	15	8	23	28	1	3	4	2	2	2	0	8
17122	2	28	15	2	3	4	1	3	9	30	15	20	28	2	1	4	2	2	2	0	9
17176	2	15	21	1	2	4	1	1	1	31	21	15	18	2	2	1	2	2	3	0	1
17176	2	15	21	1	2	4	1	1	2	21	19	9	13	1	3	1	2	2	3	0	2
17176	2	15	21	1	2	4	1	1	3	18	21	17	15	1	4	1	2	2	3	0	3
17176	2	15	21	1	2	4	1	1	4	20	21	15	12	2	3	1	2	2	3	0	4
17176	2	15	21	1	2	4	1	1	5	21	15	11	15	2	3	1	2	2	3	0	5
17176	2	15	21	1	2	4	1	1	6	21	24	15	13	1	1	1	2	2	3	0	6
17176	2	15	21	1	2	4	1	1	7	36	21	15	17	2	2	1	2	2	3	0	7
17176	2	15	21	1	2	4	1	1	8	21	23	15	11	2	1	1	2	2	3	0	8
17176	2	15	21	1	2	4	1	1	9	21	11	15	19	2	4	1	2	2	3	0	9
17424	2	15	24	2	2	2	1	2	1	21	24	13	11	1	3	4	2	1	2	0	1
17424	2	15	24	2	2	2	1	2	2	24	25	15	13	1	1	4	2	1	2	0	2
17424	2	15	24	2	2	2	1	2	3	24	32	19	15	1	2	4	2	1	2	0	3
17424	2	15	24	2	2	2	1	2	4	24	23	13	15	1	3	4	2	1	2	0	4
17424	2	15	24	2	2	2	1	2	5	19	24	18	15	1	4	4	2	1	2	0	5
17424	2	15	24	2	2	2	1	2	6	14	24	15	13	1	3	4	2	1	2	0	6
17424	2	15	24	2	2	2	1	2	7	24	35	15	11	1	1	4	2	1	2	0	7
17424	2	15	24	2	2	2	1	2	8	24	27	17	15	1	2	4	2	1	2	0	8
17424	2	15	24	2	2	2	1	2	9	12	24	19	15	1	4	4	2	1	2	0	9
17433	2	30	24	2	2	3	1	7	1	22	24	26	20	2	3	4	2	1	2	0	1
17433	2	30	24	2	2	3	1	7	2	24	27	30	23	2	1	4	2	1	2	0	2
17433	2	30	24	2	2	3	1	7	3	24	48	37	30	1	2	4	2	1	2	0	3
17433	2	30	24	2	2	3	1	7	4	24	14	26	30	2	3	4	2	1	2	0	4
17433	2	30	24	2	2	3	1	7	5	23	24	38	30	2	4	4	2	1	2	0	5
